Message,gtrans_el,Spam
"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY 2 FIND OUT WHY LOG ONTO Link THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU","ΕΠΕΙΓΟΝ, ΣΗΜΑΝΤΙΚΕΣ ΠΛΗΡΟΦΟΡΙΕΣ ΓΙΑ ΧΡΗΣΤΗ Ο2. ΣΗΜΕΡΑ ΕΙΝΑΙ Η ΤΥΧΕΡΗ ΣΑΣ ΗΜΕΡΑ 2 ΜΑΘΕΤΕ ΓΙΑΤΙ ΣΥΝΔΕΣΗ ΣΤΟ Σύνδεσμο ΣΑΣ ΠΕΡΙΜΕΝΕΙ ΜΙΑ ΦΑΝΤΑΣΤΙΚΗ ΕΚΠΛΗΞΗ",phising
"Last Chance Claim ur 150 worth of discount vouchers today Text SHOP to 85023 now SavaMob, offers mobile T Cs SavaMob POBOX84, M263UZ. 3.00 Sub. 16","Τελευταία ευκαιρία Διεκδικήστε σήμερα εκπτωτικά κουπόνια αξίας 150 Στείλτε το SHOP στο 85023 τώρα SavaMob, προσφέρει κινητό T Cs SavaMob POBOX84, M263UZ. 3.00 Υπ. 16",phising
Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am 11pm as you have WON a guaranteed 1000 cash or 5000 prize,Καλέστε τον αντιπρόσωπο εξυπηρέτησης πελατών μας στο ΔΩΡΕΑΝ ΤΗΛΕΦΩΝΟ 0808 145 4742 μεταξύ 9 π.μ.,phising
Missed call alert. These numbers called but left no message. 07008009200,Ειδοποίηση αναπάντητης κλήσης. Αυτοί οι αριθμοί κάλεσαν αλλά δεν άφησαν μήνυμα. 07008009200,phising
You have been specially selected to receive a 3000 award Call 08712402050 BEFORE the lines close. Cost 10ppm. 16 . T Cs apply. AG Promo,Έχετε επιλεγεί ειδικά για να λάβετε ένα βραβείο 3000 Καλέστε στο 08712402050 ΠΡΙΝ κλείσουν οι γραμμές. Κόστος 10 ppm. 16 . Ισχύουν T C. AG Promo,phising
ERROR,ΛΑΘΟΣ,phising
"our mobile number has won 5000, to claim calls us back or ring the claims hot line on 09050005321.","Ο αριθμός του κινητού μας έχει κερδίσει 5000, για να διεκδικήσετε, καλέστε μας πίσω ή καλέστε την τηλεφωνική γραμμή αξιώσεων στο 09050005321.",phising
"I want some cock My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. Txt STOP 2 end, txt rec 1.50ea. OTBox 731 LA1 7WS.","Θέλω λίγο κόκορα Ο άντρας μου είναι μακριά, χρειάζομαι έναν πραγματικό άντρα 2 να με ικανοποιήσει. Txt WIFE στο 89938 για ενέργεια χωρίς συμβολοσειρές. Txt STOP 2 τέλος, txt rec 1,50ea. OTBox 731 LA1 7WS.",advertisement
RT KIng Pro Video Club Need help info ringtoneking.co.uk or call 08701237397 You must be 16 Club credits redeemable at www.ringtoneking.co.uk Enjoy,RT king Pro Video Club Χρειάζεστε πληροφορίες βοήθειας ringtoneking.co.uk ή καλέστε στο 08701237397 Πρέπει να έχετε 16 πιστώσεις Club που μπορούν να εξαργυρωθούν στο www.ringtoneking.co.uk Απολαύστε,phising
Free Msg get Gnarls Barkleys Crazy ringtone TOTALLY FREE just reply GO to this message right now,Δωρεάν μήνυμα λάβετε τον ήχο κλήσης Gnarls Barkleys Crazy ΕΝΤΕΛΩΣ ΔΩΡΕΑΝ απλά απαντήστε ΠΑΡΑΒΑΣΤΕ σε αυτό το μήνυμα τώρα,phising
I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other Only 150p Msg rcvd. HG Suite342 2Lands Row W1J6HL LDN. 18 years or over.,Δεν σε ξέρω και δεν με ξέρεις. Στείλτε CHAT στο 86688 τώρα και ας βρεθούμε μόνο 150p Msg rcvd. HG Suite342 2Lands Row W1J6HL LDN. 18 ετών και άνω.,advertisement
WOW The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets pre book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info vipclub4u.,WOW The Boys R Back. TAKE THAT 2007 UK Tour. Κερδίστε VIP εισιτήρια προ-κράτηση με το VIP Club. Txt CLUB to 81303. Trackmarque Ltd πληροφορίες vipclub4u.,advertisement
22 days to kick off For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222,"22 ημέρες για την έναρξη Για το Euro2004 το U θα ενημερώνεται καθημερινά με τα τελευταία νέα και αποτελέσματα. Για να αφαιρεθεί, στείλτε το GET TXT STOP στο 83222",advertisement
Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,Δεν έχω ακούσει για το U4 για καιρό. Καλέστε την ιδιωτική γραμμή 4 αγενούς συνομιλίας 01223585334 για να ολοκληρώσετε. Wan 2C φωτογραφίες από εμένα που χάνω και μετά στείλτε μήνυμα PIX στο 8552. 2Τέλος στείλτε STOP 8552 SAM xxx,advertisement
sexy sexy cum and text me im wet and warm and ready for some porn u up for some fun THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,σέξι σέξι τελειώστε και στείλτε μου μήνυμα με το οποίο είμαι βρεγμένος και ζεστός και έτοιμος για πορνό και για λίγη διασκέδαση ΑΥΤΟ ΤΟ ΜΗΝΥΜΑ ΕΙΝΑΙ ΔΩΡΕΑΝ RECD MSGS 150P INC ΦΠΑ 2 ΑΚΥΡΩΣΗ ΚΕΙΜΕΝΟΥ STOP,advertisement
todays vodafone numbers ending with 0089 my last four digits are selected to received a 350 award. If your number matches please call 09063442151 to claim your 350 award,"Οι σημερινοί αριθμοί vodafone που τελειώνουν με 0089 τα τέσσερα τελευταία ψηφία μου επιλέγονται για να λάβουν ένα βραβείο 350. Εάν ο αριθμός σας ταιριάζει, καλέστε στο 09063442151 για να διεκδικήσετε το βραβείο 350",advertisement
Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experience Link,Αγαπητέ κάτοχο κουπονιού Έχετε το επόμενο γεύμα σας κοντά μας. Χρησιμοποιήστε τον παρακάτω σύνδεσμο στον υπολογιστή σας 2 απολαύστε έναν σύνδεσμο 2 4 1 φαγητού εμπειρίας,phising
Money i have won wining number 946 wot do i do next,Χρήματα που έχω κερδίσει κερδίζοντας νούμερο 946 wot do i do next,phising
FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic or Fancy a chat Im w8in 4uTxt rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,"FreeMsg Γεια μωρό μου, μόλις απέκτησα μια νέα κάμερα moby. Θέλω να κάνω μια καυτή φωτογραφία ή να φανταστώ μια συνομιλία Im w8in 4uTxt rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv",advertisement
"Text82228 Get more ringtones, logos and games from www.txt82228.com. Questions info txt82228.co.uk","Text82228 Λάβετε περισσότερους ήχους κλήσης, λογότυπα και παιχνίδια από το www.txt82228.com. Πληροφορίες ερωτήσεων txt82228.co.uk",phising
ringtoneking 84484,ήχο κλήσης 84484,phising
"As a SIM subscriber, you are selected to receive a Bonus Get it delivered to your door, Txt the word OK to No 88600 to claim. 150p msg, EXP. 30Apr","Ως συνδρομητής SIM, επιλέγετε να λάβετε ένα μπόνους Παραλάβετε το στην πόρτα σας, στείλτε τη λέξη OK στο No 88600 για να το διεκδικήσετε. Μηνύματα 150 p, ΛΗΞΗ. 30 Απρ",phising
Your credits have been topped up for Link Your renewal Pin is tgxxrz,Οι πιστώσεις σας έχουν συμπληρωθεί για Σύνδεσμος Το pin ανανέωσης σας είναι tgxxrz,advertisement
You have won a guaranteed 200 award or even 1000 cashto claim UR award call free on 08000407165 18 2 stop getstop on 88222 PHP,"Έχετε κερδίσει ένα εγγυημένο βραβείο 200 ή ακόμα και 1000 μετρητά για διεκδίκηση βραβείου UR, καλέστε δωρεάν στο 08000407165 18 2 stop getstop στο 88222 PHP",phising
"YOU VE WON Your 4 Costa Del Sol Holiday or 5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost 1.50 pm, Max10mins","ΚΕΡΔΙΣΑΤΕ 4 Costa Del Sol Holiday or 5000 await συλλογή. Καλέστε στο 09050090044 Τώρα για να διεκδικήσετε. SAE, TC s, POBox334, Stockport, SK38xh, Κόστος 1,50 μ.μ., Μέγιστο 10 λεπτά",phising
"Romantic Paris. 2 nights, 2 flights from 79 Book now 4 next year. Call 08704439680Ts Cs apply.","Ρομαντικό Παρίσι. 2 διανυκτερεύσεις, 2 πτήσεις από 79 Κάντε κράτηση τώρα 4 τον επόμενο χρόνο. Καλέστε 08704439680Ts Ισχύουν C.",phising
Sunshine Quiz Win a super Sony DVD recorder if you canname the capital of Australia Text MQUIZ to 82277. B,Sunshine Quiz Κερδίστε ένα σούπερ Sony DVD recorder αν μπορείτε να ονομάσετε την πρωτεύουσα της Αυστραλίας Στείλτε MQUIZ στο 82277. B,advertisement
URGENT We are trying to contact U. Todays draw shows that you have won a 2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,ΕΠΕΙΓΟΝ Προσπαθούμε να επικοινωνήσουμε με το U. Η σημερινή κλήρωση δείχνει ότι έχετε κερδίσει ένα βραβείο 2000 ΕΓΓΥΗΜΕΝΟ. Καλέστε στο 09058094507 από σταθερό. Αξίωση 3030. Ισχύει μόνο 12 ώρες,phising
"500 New Mobiles from 2004, MUST GO Txt NOKIA to No 89545 collect yours today From ONLY 1 www.4 tc.biz 2optout 087187262701.50gbp mtmsg18","500 νέα κινητά από το 2004, MUST GO Txt NOKIA to No 89545 συλλέξτε τα δικά σας σήμερα από ΜΟΝΟ 1 www.4 tc.biz 2optout 087187262701.50gbp mtmsg18",advertisement
"Free message Jamster Get the crazy frog sound now For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP week 16 only T C's apply","Δωρεάν μήνυμα Jamster Λάβετε τον τρελό ήχο βατράχου τώρα Για πολυ κείμενο MAD1, για πραγματικό κείμενο MAD2 έως 88888. 6 τρελοί ήχοι για μόλις 3 GBP εβδομάδα 16 ισχύουν μόνο T C",phising
"URGENT. Important information for 02 user. Today is your lucky day 2 find out why , log onto Link there is a fantastic surprise awaiting you","ΕΠΕΙΓΩΝ. Σημαντικές πληροφορίες για τον χρήστη 02. Σήμερα είναι η τυχερή σας ημέρα 2, μάθετε γιατί, συνδεθείτε στο Link και σας περιμένει μια φανταστική έκπληξη",phising
PRIVATE Your 2003 Account Statement for shows 800 un redeemed S. I. M. points. Call 08719899230 Identifier Code 41685 Expires 07 11 04,ΙΔΙΩΤΙΚΟ Η κατάσταση λογαριασμού 2003 για εμφανίζει 800 μη εξαργυρωμένους πόντους S. I. M.. Καλέστε 08719899230 Κωδικός αναγνώρισης 41685 Λήγει 07 11 04,phising
A 400 XMAS REWARD IS WAITING FOR YOU Our computer has randomly picked you from our loyal mobile customers to receive a 400 reward. Just call 09066380611,ΣΑΣ ΠΕΡΙΜΕΝΕΙ ΑΝΤΑΜΟΙΒΗ 400 ΧΡΙΣΤΟΥΓΕΝΝΩΝ Ο υπολογιστής μας σας επέλεξε τυχαία από τους πιστούς πελάτες μας για κινητά για να λάβετε ανταμοιβή 400. Απλώς καλέστε στο 09066380611,phising
XMAS Prize draws We are trying to contact U. Todays draw shows that you have won a 2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,Κλήρωση βραβείων XMAS Προσπαθούμε να επικοινωνήσουμε με το U. Η σημερινή κλήρωση δείχνει ότι έχετε κερδίσει ένα βραβείο του 2000 ΕΓΓΥΗΜΕΝΟ. Καλέστε στο 09058094565 από σταθερό. Ισχύει μόνο για 12 ώρες,phising
"Will u meet ur dream partner soon Is ur career off 2 a flyng start 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES","Θα συναντήσετε σύντομα τον σύντροφο των ονείρων σας Είναι η καριέρα σας μακριά 2 μια ιπτάμενη αρχή 2 Μάθετε δωρεάν, στείλτε μήνυμα HORO ακολουθούμενο από το ζώδιο σας, π.χ. σολ. HORO ARIES",advertisement
