Category,Message,gtrans_el
0,Water logging in desert. Geoenvironmental implications.,Καταγραφή νερού στην έρημο. Γεωπεριβαλλοντικές επιπτώσεις.
0,"Very strange. and are watching the 2nd one now but i'm in bed. Sweet dreams, miss u",Πολύ παράξενο. και βλέπω το 2ο τώρα αλλά είμαι στο κρεβάτι. Όνειρα γλυκά μου λείπεις
1,SMS AUCTION A BRAND NEW Nokia 7250 is up 4 auction today Auction is FREE 2 join take part Txt NOKIA to 86021 now,ΔΗΜΟΠΡΑΣΙΑ SMS ΕΝΑ ΟΛΟΚΑΙΝΟΥΡΓΙΟ Nokia 7250 ξεκινά 4 δημοπρασία σήμερα Η δημοπρασία είναι ΔΩΡΕΑΝ 2 εγγραφείτε πάρτε μέρος Txt NOKIA στο 86021 τώρα
0,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please","Γεια, ελπίζω να είστε και οι δύο καλά, είπε ότι θα στείλει μήνυμα και δεν το έχει στείλει, τον έχετε δει, αφήστε με να χαρώ απαλά παρακαλώ"
0,"Babe I fucking love you too You know Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad kisses","Μωρό μου, γαμημένα σε αγαπώ κι εγώ Ξέρεις Γάμα ήταν τόσο ωραίο να ακούω τη φωνή σου. Το έχω τόσο ανάγκη. το λαχταρώ. Δεν χορταίνω. Σε λατρεύω, Αχμάντ φιλιά"
0,K sure am in my relatives home. Sms me de. Pls,K σίγουρα είμαι στο σπίτι των συγγενών μου. Sms μου de. Pls
0,"Fuuuuck I need to stop sleepin, sup","Φουουουκ πρέπει να σταματήσω να κοιμάμαι, sup"
0,I'm in town now so i'll jus take mrt down later.,"Είμαι στην πόλη τώρα, οπότε θα κατεβάσω το mrt αργότερα."
0,I just cooked a rather nice salmon a la you,Μόλις μαγείρεψα έναν πολύ ωραίο σολομό a la you
0,I uploaded mine to Facebook,Ανέβασα το δικό μου στο Facebook
0,WHAT TIME U WRKIN,ΤΙ ΩΡΑ ΤΡΙΓΑΖΕΙΣ
1,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry std txt rate T C's apply 08452810073 for details 18,ree entry σε 2 ένα εβδομαδιαίο συγκρότημα για μια ευκαιρία να κερδίσετε ένα ipod. Txt POD στο 80182 για να λάβετε είσοδο std txt rate T C ισχύουν 08452810073 για λεπτομέρειες 18
1,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,Τα αρχεία μας δείχνουν ότι ίσως δικαιούστε 5000 λίρες ως αποζημίωση για το ατύχημα που είχατε. Για να διεκδικήσετε 4 δωρεάν απαντήστε με CLAIM σε αυτό το μήνυμα. 2 stop txt STOP
0,Oh oh... Den muz change plan liao... Go back have to yan jiu again...,Ωχ ω... Den muz change plan liao... Πήγαινε πίσω πρέπει να yan jiu ξανά...
0,"It's wylie, you in tampa or sarasota","Είναι ο Γουάλι, εσύ στην ταμπά ή στη σαρασότα"
0,Ok... Take ur time n enjoy ur dinner...,Εντάξει... Πάρτε το χρόνο σας και απολαύστε το δείπνο σας...
0,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.,Ο Ντάρεν έλεγε ότι αν συναντήσετε 4 δείπνο. Επειδή αργότερα φύγετε xy θα νιώσετε άβολα. Δεν θα τον συναντήσετε για 4 μεσημεριανό γεύμα.
0,I like cheap But i m happy to splash out on the wine if it makes you feel better..,"Μου αρέσει το φτηνό, αλλά χαίρομαι να πιτσιλίσω το κρασί αν σε κάνει να νιώσεις καλύτερα.."
0,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.,Είναι καλά. Είχα δυσκολίες με το τηλέφωνό της. Λειτουργεί με το δικό μου. Μπορείτε να της στείλετε άλλο αίτημα φιλίας.
0,Ugh my leg hurts. Musta overdid it on mon.,Ουφ με πονάει το πόδι. Ο Musta το παράκανε τη Δευτέρα.
1,Call Germany for only 1 pence per minute Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access www.telediscount.co.uk,Καλέστε τη Γερμανία για μόνο 1 πένα ανά λεπτό Κλήση από σταθερή γραμμή μέσω του αριθμού πρόσβασης 0844 861 85 85. Χωρίς προπληρωμή. Άμεση πρόσβαση www.telediscount.co.uk
0,WOT STUDENT DISCOUNT CAN U GET ON BOOKS,WOT ΕΚΠΤΩΣΗ ΓΙΑ ΦΟΙΤΗΤΕΣ ΜΠΟΡΕΙΤΕ ΝΑ ΠΑΡΕΤΕ ΣΕ ΒΙΒΛΙΑ
0,How come she can get it Should b quite diff to guess rite...,Πώς μπορεί να το πάρει; Θα έπρεπε να είναι αρκετά διαφορετικό να μαντέψεις την ιεροτελεστία...
1,Had your mobile 11mths Update for FREE to Oranges latest colour camera mobiles unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,Ενημερώσατε το κινητό σας 11mths ΔΩΡΕΑΝ για απεριόριστες κλήσεις για το Σαββατοκύριακο με την πιο πρόσφατη έγχρωμη κάμερα κινητών της Oranges. Καλέστε το Mobile Upd8 στο δωρεάν τηλέφωνο 08000839402 ή 2StopTxt
0,"Babe, I'm answering you, can't you see me Maybe you'd better reboot YM ... I got the photo ... It's great","Μωρό μου, σου απαντώ, δεν μπορείς να με δεις, ίσως καλύτερα να κάνεις επανεκκίνηση του YM... Την πήρα τη φωτογραφία... Είναι υπέροχη"
0,Hi.what you think about match,Γεια.τι πιστεύεις για το match
0,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop","Ξέρω ότι σκέφτεσαι ελονοσία. Αλλά χαλαρώστε, τα παιδιά δεν μπορούν να διαχειριστούν την ελονοσία. Θα ήταν χειρότερη και η γαστρεντερίτιδα της. Εάν πάρει αρκετά για να αντικαταστήσει την απώλεια της η θερμοκρασία της θα μειωθεί. Και αν της δώσεις φάρμακα για την ελονοσία τώρα, απλώς θα κάνει εμετό. Είναι μια αυτοπεριοριζόμενη ασθένεια που έχει που σημαίνει ότι σε λίγες μέρες θα σταματήσει εντελώς"
0,Dai i downloaded but there is only exe file which i can only run that exe after installing.,Dai κατέβασα αλλά υπάρχει μόνο αρχείο exe το οποίο μπορώ να εκτελέσω μόνο αυτό το exe μετά την εγκατάσταση.
0,It is only yesterday true true.,Είναι αλήθεια μόνο χθες.
0,K.k.how is your business now,K.k. πως είναι η δουλειά σου τώρα
0,3 pa but not selected.,3 pa αλλά δεν έχει επιλεγεί.
0,Well thats nice. Too bad i cant eat it,Λοιπόν αυτό είναι ωραίο. Κρίμα που δεν μπορώ να το φάω
0,I accidentally brought em home in the box,Τα έφερα κατά λάθος στο σπίτι στο κουτί
0,Pls she needs to dat slowly or she will vomit more.,"Σε παρακαλώ, πρέπει να βγαίνει σιγά σιγά διαφορετικά θα κάνει περισσότερο εμετό."
0,I have to take exam with in march 3,Πρέπει να δώσω εξετάσεις στις 3 Μαρτίου
0,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.","Τα μωρά της Τζέιν δεν πηγαίνουν δύο φορές, νιώθουν άρρωστα μετά την πρώτη νύχτα. Foned σε ήδη κάλυμμα 4 με τσοκ."
0,5 nights...We nt staying at port step liao...Too ex,5 διανυκτερεύσεις...Δεν μένουμε στο λιμάνι στεπ λιάο...Πολύ πρώην
0,If I die I want u to have all my stuffs.,Αν πεθάνω θέλω να έχεις όλα μου τα πράγματα.
0,OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT GIV U DA GOSSIP L8R. XXX,Ω ΓΑΜΑ. ΑΠΛΩΣ ΞΥΠΝΗΣΑ ΣΕ ΕΝΑ ΚΡΕΒΑΤΙ ΣΕ ΜΙΑ ΒΑΡΚΑ ΣΤΙΣ ΑΠΟΚΛΕΙΣ. ΚΟΙΜΗΘΗΚΕ ΑΡΧΗ 25 ΕΤΩΝ. SPINOUT GIV U DA GOSSIP L8R. XXX
0,I re met alex nichols from middle school and it turns out he's dealing,Γνώρισα τον Άλεξ Νίκολς από το γυμνάσιο και αποδεικνύεται ότι έχει να κάνει
1,PRIVATE Your 2003 Account Statement for fone no shows 800 un redeemed S. I. M. points. Call 08715203656 Identifier Code 42049 Expires 26 10 04,ΙΔΙΩΤΙΚΟ Η κατάσταση λογαριασμού 2003 για το fone no δείχνει 800 μη εξαργυρωμένους S. I. M. πόντους. Καλέστε 08715203656 Κωδικός αναγνώρισης 42049 Λήγει 26 10 04
0,It means u could not keep ur words.,Σημαίνει ότι δεν μπορούσες να κρατήσεις τα λόγια σου.
0,"Nope, I'm still in the market","Όχι, είμαι ακόμα στην αγορά"
0,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day,Καταλαβαίνω ότι είσαι πολυάσχολος τύπος και προσπαθώ να μην ενοχλώ. Πρέπει να περάσω κάποιες εξετάσεις και μετά να δοκιμάσω τα αυτοκίνητα. Έχετε 8 gr ημέρα
0,Hey what how about your project. Started aha da.,Τι γίνεται με το έργο σας. Ξεκίνησε χα δα.
0,Ok cool. See ya then.,ΟΚ κομπλε. Τα λέμε τότε.
0,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also,Είμαι στον ιστότοπο uworld. Αγοράζω μόνο το qbank ή το αγοράζω με την αυτοαξιολόγηση
1,Someonone you know is trying to contact you via our dating service To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch,Κάποιος που γνωρίζετε προσπαθεί να επικοινωνήσει μαζί σας μέσω της υπηρεσίας γνωριμιών μας Για να μάθετε ποιος θα μπορούσε να είναι καλέστε από το κινητό ή το σταθερό σας τηλέφωνο 09064015307 BOX334SK38ch
